Time,FIC100.PV,FIC100.SP,FIC100.OP
2024-10-11 15:31:19.840000,843.883390011202,845.0,72.54774762647678
2024-10-11 15:31:21.172000,869.6527852602187,845.0,67.56368926238838
2024-10-11 15:31:22.504000,879.4001665774977,845.0,64.8980926904257
2024-10-11 15:31:23.836000,891.1594044005258,845.0,61.62917395424753
2024-10-11 15:31:25.168000,876.1012118869778,845.0,62.811522581259
2024-10-11 15:31:26.500000,919.6242904870285,845.0,54.184851159138674
2024-10-11 15:31:27.832000,893.4322459349617,845.0,56.98427370002511
2024-10-11 15:31:29.164000,906.3231512791883,845.0,53.31128327558394
2024-10-11 15:31:30.496000,893.0294530785434,845.0,54.13845354602306
2024-10-11 15:31:31.828000,869.3119199326682,845.0,56.88929555391044
2024-10-11 15:31:33.160000,866.0068809072479,845.0,56.73050077643157
2024-10-11 15:31:34.492000,866.6743090090572,845.0,55.63860582082299
2024-10-11 15:31:35.824000,880.8703478130692,845.0,52.74995657857671
2024-10-11 15:31:37.156000,855.2524739650667,845.0,56.75460445479411
2024-10-11 15:31:38.488000,835.3075897331082,845.0,60.03996556745384
2024-10-11 15:31:39.820000,847.7051812488465,845.0,57.87639734844213
2024-10-11 15:31:41.152000,842.8028965320791,845.0,58.42677122765076
2024-10-11 15:31:42.484000,818.017243972442,845.0,62.36147133215611
2024-10-11 15:31:43.816000,836.4862363460965,845.0,59.45241245819331
2024-10-11 15:31:45.148000,834.4301237721702,845.0,60.10567774234921
2024-10-11 15:31:46.480000,849.269832805571,845.0,57.846988337163125
2024-10-11 15:31:47.812000,845.5334316971456,845.0,58.87597208223579
2024-10-11 15:31:49.144000,817.132989794194,845.0,63.75602629291939
2024-10-11 15:31:50.476000,830.3939631378471,845.0,61.98252258888293
2024-10-11 15:31:51.808000,826.1153888492221,845.0,62.91728121340493
2024-10-11 15:31:53.140000,835.111251028399,845.0,61.473420496727634
2024-10-11 15:31:54.472000,853.4072894877007,845.0,58.886223905507386
2024-10-11 15:31:55.804000,861.9922166831775,845.0,57.6134359169112
2024-10-11 15:31:57.136000,832.9424653703992,650.0,27.30416320666463
2024-10-11 15:31:58.468000,838.3793540873558,650.0,21.121423216034117
2024-10-11 15:31:59.800000,832.8113090081982,650.0,16.816591747456567
2024-10-11 15:32:01.132000,782.4625780807247,650.0,20.597539229758414
2024-10-11 15:32:02.464000,779.223730654798,650.0,17.742805638674206
2024-10-11 15:32:03.796000,718.9229131914257,650.0,24.907014261575494
2024-10-11 15:32:05.128000,686.9602120884655,650.0,28.85407555293268
2024-10-11 15:32:06.460000,640.0053790579278,650.0,35.73782781684989
2024-10-11 15:32:07.792000,618.4685393605317,650.0,39.28791906487392
2024-10-11 15:32:09.124000,616.0625748033268,650.0,40.232211833693476
2024-10-11 15:32:10.456000,603.7218135073589,650.0,43.19573980176729
2024-10-11 15:32:11.788000,587.6776481440392,650.0,47.28680510623749
2024-10-11 15:32:13.120000,598.3217119790522,650.0,47.39098357891741
2024-10-11 15:32:14.452000,607.4828053234687,650.0,47.95380189828227
2024-10-11 15:32:15.784000,565.1457970599092,650.0,56.594113979658474
2024-10-11 15:32:17.116000,591.2150517733355,650.0,54.035997994860836
2024-10-11 15:32:18.448000,615.6416694479723,650.0,51.62408361122004
2024-10-11 15:32:19.780000,624.2505384534668,650.0,51.37307409751681
2024-10-11 15:32:21.112000,606.2774570322521,650.0,55.35873446062438
2024-10-11 15:32:22.444000,638.3870449252933,650.0,51.10949796811716
2024-10-11 15:32:23.776000,632.9747734644059,650.0,52.58951749970331
2024-10-11 15:32:25.108000,648.4234230902028,650.0,50.43378217004225
2024-10-11 15:32:26.440000,634.3671270800546,650.0,52.96786288042993
2024-10-11 15:32:27.772000,630.7781608486883,650.0,53.64048265740471
2024-10-11 15:32:29.104000,661.5679172714794,650.0,48.59683420193993
2024-10-11 15:32:30.436000,644.9951679481914,650.0,51.23770377112014
2024-10-11 15:32:31.768000,644.4824700418352,650.0,51.1332164440973
2024-10-11 15:32:33.100000,639.5329873878827,650.0,51.72825220592802
2024-10-11 15:32:34.432000,660.9650196714871,650.0,47.94269701368884
2024-10-11 15:32:35.764000,658.5457963839112,650.0,47.74535653847172
2024-10-11 15:32:37.096000,652.556036918018,650.0,48.18809355464497
2024-10-11 15:32:38.428000,664.9973899666373,650.0,45.849191102979574
2024-10-11 15:32:39.760000,662.2918506528648,650.0,46.20912118696122
2024-10-11 15:32:41.092000,662.7833618622802,650.0,45.996341544275225
2024-10-11 15:32:42.424000,653.2384805571613,650.0,47.454477629351295
