Time,FIC100.PV,FIC100.SP,FIC100.OP
2024-10-11 15:46:13.786000,653.1129066043072,650.0,49.49148527044532
2024-10-11 15:46:15.118000,652.2518881364641,650.0,48.74513877844439
2024-10-11 15:46:16.450000,663.5083326541509,650.0,44.23418502702898
2024-10-11 15:46:17.782000,669.246851578428,650.0,41.72843083939519
2024-10-11 15:46:19.114000,663.3925186159161,650.0,42.39469444430078
2024-10-11 15:46:20.446000,671.4354463647302,650.0,39.934922572853196
2024-10-11 15:46:21.778000,650.0156117025651,650.0,45.99643139314881
2024-10-11 15:46:23.110000,623.1392828455661,650.0,54.58792233003553
2024-10-11 15:46:24.442000,640.9735930976642,650.0,49.52554750423563
2024-10-11 15:46:25.774000,646.1905460692716,650.0,48.496657930361216
2024-10-11 15:46:27.106000,628.6411038461395,650.0,54.281077506096345
